,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
8653,8837,194,HighSeason,[2-3],Standard,[160-260],[5-inf],True
8654,8838,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
8655,8839,287,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8656,8840,364,LowSeason,[0-1],Standard,[160-260],[1-1],False
8657,8841,184,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8658,7530,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
8659,8842,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
8660,8843,147,LowSeason,[2-3],Standard,[160-260],[2-2],True
8661,8844,275,LowSeason,[4-7],Nonref,[160-260],[1-1],True
8662,8845,133,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8663,8846,159,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8664,8847,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
8665,8848,149,LowSeason,[2-3],Standard,[160-260],[3-4],True
8666,8849,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8667,8850,13,LowSeason,[8-inf],Standard,[160-260],[3-4],True
8668,8851,132,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8669,8852,133,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8670,8853,276,LowSeason,[0-1],Nonref,[160-260],[2-2],False
8671,8854,263,LowSeason,[2-3],Standard,[160-260],[2-2],False
8672,8854,267,LowSeason,[2-3],Standard,[160-260],[1-1],False
8673,8855,184,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8674,8857,81,OffSeason,[2-3],Nonref,[260-360],[3-4],True
8675,8858,184,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8676,6685,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
8677,8859,154,HighSeason,[4-7],Nonref,[260-360],[3-4],True
8678,8860,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
8679,8861,184,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8680,8862,184,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8681,8863,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8682,8864,608,LowSeason,[2-3],Nonref,[0-160],[1-1],True
8683,5448,132,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8684,8865,149,LowSeason,[2-3],Standard,[160-260],[3-4],True
8685,8866,230,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
8686,8867,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
8687,8868,229,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
8688,8869,287,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8689,8870,173,LowSeason,[4-7],Standard,[160-260],[2-2],True
8690,8871,229,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
8691,8872,351,LowSeason,[2-3],Standard,[160-260],[1-1],True
8692,8873,287,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8693,8875,290,LowSeason,[0-1],Nonref,[260-360],[3-4],True
8694,8876,159,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8695,8877,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
8696,8878,184,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8697,8879,184,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8698,8880,149,LowSeason,[2-3],Standard,[160-260],[3-4],True
8699,8798,266,LowSeason,[0-1],Standard,[260-360],[3-4],True
8700,8881,50,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8701,8882,290,LowSeason,[0-1],Nonref,[260-360],[3-4],True
8702,8841,268,LowSeason,[0-1],Standard,[160-260],[3-4],True
8703,8883,250,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8704,8884,184,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8705,8885,289,LowSeason,[0-1],Nonref,[160-260],[1-1],False
8706,8886,132,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8707,8887,226,HighSeason,[0-1],Nonref,[160-260],[3-4],False
8708,8889,184,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8709,7508,109,HighSeason,[4-7],Standard,[260-360],[2-2],True
8710,8890,133,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8711,8891,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8712,8892,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
8713,8893,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
8714,8894,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8715,8895,250,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8716,8896,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8717,8897,250,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8718,8899,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
8719,8900,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
8720,8901,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8721,8902,184,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8722,8903,340,LowSeason,[0-1],Standard,[160-260],[2-2],True
8723,8904,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8724,8905,149,LowSeason,[2-3],Standard,[160-260],[3-4],True
8725,8906,38,OffSeason,[4-7],Standard,[260-360],[3-4],True
8726,8907,132,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8727,8908,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8728,8909,286,HighSeason,[4-7],Nonref,[160-260],[1-1],True
8729,8910,56,OffSeason,[4-7],Nonref,[160-260],[2-2],True
8730,8911,70,OffSeason,[4-7],Nonref,[0-160],[2-2],True
8731,8912,194,HighSeason,[2-3],Standard,[160-260],[5-inf],True
8732,8913,149,LowSeason,[2-3],Standard,[160-260],[3-4],True
8733,8914,195,HighSeason,[2-3],Standard,[260-360],[5-inf],False
8734,5003,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
8735,8915,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8736,7713,292,LowSeason,[0-1],Nonref,[0-160],[2-2],True
8737,8916,279,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8738,8917,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8739,8918,275,LowSeason,[4-7],Nonref,[160-260],[1-1],True
8740,8919,250,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8741,8920,607,LowSeason,[0-1],Standard,[0-160],[2-2],True
8742,8921,133,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8743,8922,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8744,8923,56,OffSeason,[4-7],Nonref,[160-260],[2-2],True
8745,8924,279,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8746,8925,241,LowSeason,[2-3],Standard,[260-360],[3-4],False
8747,8926,250,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8748,8927,250,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8749,8928,279,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8750,8929,302,LowSeason,[2-3],Nonref,[160-260],[1-1],False
8751,8930,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8752,8931,132,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8753,8932,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8754,8933,202,HighSeason,[2-3],Standard,[260-360],[3-4],True
8755,8934,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
8756,8935,173,LowSeason,[4-7],Standard,[160-260],[2-2],True
8757,8936,279,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8758,8937,133,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8759,8938,274,LowSeason,[2-3],Nonref,[0-160],[2-2],False
8760,8786,244,HighSeason,[0-1],Standard,[160-260],[3-4],True
8761,8939,273,HighSeason,[2-3],Standard,[260-360],[3-4],False
8762,8940,279,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8763,8720,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8764,8941,184,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8765,8942,309,HighSeason,[2-3],Nonref,[260-360],[3-4],False
8766,8943,279,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8767,8946,344,HighSeason,[0-1],Standard,[260-360],[5-inf],True
8768,8947,188,HighSeason,[8-inf],Nonref,[260-360],[2-2],True
8769,8948,263,LowSeason,[2-3],Standard,[160-260],[2-2],False
8770,3374,50,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8771,8949,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
8772,8950,184,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8773,8951,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8774,8952,194,HighSeason,[2-3],Standard,[160-260],[5-inf],True
8775,8940,276,LowSeason,[0-1],Nonref,[160-260],[2-2],False
8776,8953,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
8777,8954,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8778,8955,184,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8779,8956,83,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
8780,8957,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8781,8958,287,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8782,8959,376,OffSeason,[0-1],Standard,[160-260],[1-1],True
8783,8960,171,HighSeason,[2-3],Nonref,[260-360],[3-4],True
8784,8961,87,HighSeason,[2-3],Nonref,[0-160],[2-2],True
8785,4617,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8786,8962,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
8787,8964,270,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8788,8965,287,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8789,8967,132,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8790,8968,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8791,8969,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8792,8970,106,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8793,8971,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8794,8972,173,LowSeason,[4-7],Standard,[160-260],[2-2],True
8795,8056,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
8796,8973,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8797,8921,219,LowSeason,[0-1],Standard,[160-260],[3-4],False
8798,8974,219,LowSeason,[0-1],Standard,[160-260],[3-4],False
8799,8975,132,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8800,8976,202,HighSeason,[2-3],Standard,[260-360],[3-4],True
8801,8977,159,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8802,1818,286,HighSeason,[4-7],Nonref,[160-260],[1-1],True
8803,2930,289,LowSeason,[0-1],Nonref,[160-260],[1-1],False
8804,8979,132,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8805,8980,196,LowSeason,[2-3],Nonref,[160-260],[1-1],True
8806,8981,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
8807,8982,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8808,8983,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8809,8984,98,OffSeason,[8-inf],Standard,[160-260],[1-1],True
8810,8985,184,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8811,8986,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8812,8987,231,HighSeason,[4-7],Standard,[160-260],[5-inf],True
8813,8988,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8814,50,308,HighSeason,[2-3],Nonref,[160-260],[5-inf],False
8815,8989,270,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8816,8990,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8817,8991,59,HighSeason,[4-7],Standard,[0-160],[2-2],True
8818,8992,308,HighSeason,[2-3],Nonref,[160-260],[5-inf],False
8819,8993,276,LowSeason,[0-1],Nonref,[160-260],[2-2],False
8820,8994,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
8821,8995,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8822,8996,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8823,8997,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8824,8998,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8825,8999,252,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
8826,9000,245,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8827,9002,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8828,9003,287,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8829,9004,210,HighSeason,[4-7],Nonref,[160-260],[3-4],False
8830,9005,219,LowSeason,[0-1],Standard,[160-260],[3-4],False
8831,9007,94,LowSeason,[4-7],Standard,[260-360],[5-inf],True
8832,9008,270,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8833,9009,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8834,9010,250,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8835,9011,149,LowSeason,[2-3],Standard,[160-260],[3-4],True
8836,9012,261,HighSeason,[2-3],Standard,[160-260],[5-inf],False
8837,9013,50,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8838,9014,70,OffSeason,[4-7],Nonref,[0-160],[2-2],True
8839,9015,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
8840,9016,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8841,9017,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8842,9018,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8843,9019,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8844,9020,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8845,9021,310,HighSeason,[0-1],Nonref,[160-260],[2-2],True
8846,9022,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
8847,9023,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8848,9024,76,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
8849,9025,195,HighSeason,[2-3],Standard,[260-360],[5-inf],False
8850,9026,265,LowSeason,[2-3],Nonref,[260-360],[3-4],True
8851,9027,76,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
8852,9028,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
8853,9029,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
8854,9030,276,LowSeason,[0-1],Nonref,[160-260],[2-2],False
8855,9031,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8856,9032,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8857,9033,584,HighSeason,[4-7],Standard,[260-360],[5-inf],False
8858,3527,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8859,9035,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8860,9036,287,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8861,9037,244,HighSeason,[0-1],Standard,[160-260],[3-4],True
8862,8758,244,HighSeason,[0-1],Standard,[160-260],[3-4],True
8863,9038,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8864,6255,226,HighSeason,[0-1],Nonref,[160-260],[3-4],False
8865,1509,149,LowSeason,[2-3],Standard,[160-260],[3-4],True
8866,9039,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8867,9040,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
8868,9041,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8869,1,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
8870,9042,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8871,9043,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8872,9044,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8873,9045,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8874,9046,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8875,9047,229,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
8876,9048,256,HighSeason,[4-7],Standard,[160-260],[2-2],False
8877,9049,270,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8878,9050,147,LowSeason,[2-3],Standard,[160-260],[2-2],True
8879,9051,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8880,9052,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8881,9053,270,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8882,9054,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8883,9055,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8884,9056,313,HighSeason,[2-3],Nonref,[260-360],[5-inf],False
8885,9057,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8886,9058,56,OffSeason,[4-7],Nonref,[160-260],[2-2],True
8887,9059,87,HighSeason,[2-3],Nonref,[0-160],[2-2],True
8888,9060,71,OffSeason,[4-7],Nonref,[160-260],[3-4],True
8889,9062,327,HighSeason,[2-3],Standard,[260-360],[2-2],True
8890,9063,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8891,9064,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
8892,9065,210,HighSeason,[4-7],Nonref,[160-260],[3-4],False
8893,9066,286,HighSeason,[4-7],Nonref,[160-260],[1-1],True
8894,9067,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8895,9068,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8896,9069,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8897,9070,609,HighSeason,[0-1],Nonref,[260-360],[2-2],True
8898,9071,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8899,9072,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8900,9073,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8901,9074,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8902,9075,313,HighSeason,[2-3],Nonref,[260-360],[5-inf],False
8903,9076,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
8904,9077,76,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
8905,9078,186,HighSeason,[2-3],Standard,[260-360],[5-inf],True
8906,9079,75,HighSeason,[4-7],Nonref,[0-160],[2-2],True
8907,9080,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8908,2143,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8909,9081,610,HighSeason,[4-7],Nonref,[0-160],[1-1],True
8910,9082,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
8911,9083,154,HighSeason,[4-7],Nonref,[260-360],[3-4],True
8912,9084,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8913,9085,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
8914,9086,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8915,9087,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8916,9088,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8917,9089,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8918,9090,159,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8919,9091,270,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8920,9092,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8921,9093,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8922,9094,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8923,9095,159,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8924,9096,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8925,9097,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8926,9098,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8927,1736,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8928,9099,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8929,9100,337,HighSeason,[4-7],Standard,[160-260],[3-4],False
8930,9102,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
8931,9103,87,HighSeason,[2-3],Nonref,[0-160],[2-2],True
8932,9104,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8933,9105,324,HighSeason,[0-1],Nonref,[260-360],[3-4],True
8934,9106,270,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8935,9107,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8936,9108,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
8937,9109,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8938,4361,310,HighSeason,[0-1],Nonref,[160-260],[2-2],True
8939,9110,226,HighSeason,[0-1],Nonref,[160-260],[3-4],False
8940,9111,304,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8941,9112,328,HighSeason,[4-7],Nonref,[160-260],[2-2],False
8942,9113,270,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8943,9114,315,HighSeason,[0-1],Nonref,[160-260],[2-2],False
8944,9115,316,HighSeason,[0-1],Nonref,[160-260],[5-inf],True
8945,9116,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8946,9117,320,HighSeason,[0-1],Nonref,[260-360],[5-inf],True
8947,9118,270,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8948,9119,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8949,9121,159,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8950,9122,75,HighSeason,[4-7],Nonref,[0-160],[2-2],True
8951,9123,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8952,9124,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8953,9125,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
8954,9126,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
8955,9127,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8956,9128,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8957,6784,133,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8958,9129,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8959,9130,316,HighSeason,[0-1],Nonref,[160-260],[5-inf],True
8960,9131,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8961,9132,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
8962,9133,173,LowSeason,[4-7],Standard,[160-260],[2-2],True
8963,9134,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8964,9135,321,HighSeason,[0-1],Nonref,[0-160],[2-2],False
8965,9136,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
8966,9137,270,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8967,9138,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8968,9139,194,HighSeason,[2-3],Standard,[160-260],[5-inf],True
8969,9140,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
8970,9141,226,HighSeason,[0-1],Nonref,[160-260],[3-4],False
8971,9142,159,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8972,9143,210,HighSeason,[4-7],Nonref,[160-260],[3-4],False
8973,9145,226,HighSeason,[0-1],Nonref,[160-260],[3-4],False
8974,9146,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8975,9147,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8976,9148,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
8977,9149,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8978,9150,194,HighSeason,[2-3],Standard,[160-260],[5-inf],True
8979,9151,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8980,9152,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
8981,9153,237,LowSeason,[4-7],Standard,[260-360],[2-2],True
8982,9154,109,HighSeason,[4-7],Standard,[260-360],[2-2],True
8983,9155,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8984,9156,226,HighSeason,[0-1],Nonref,[160-260],[3-4],False
8985,50,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8986,9157,114,HighSeason,[2-3],Standard,[160-260],[2-2],True
8987,9158,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8988,9159,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8989,9160,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
8990,9161,293,HighSeason,[0-1],Standard,[160-260],[3-4],False
8991,9162,106,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8992,2756,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8993,9163,76,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
8994,9164,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8995,9165,270,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8996,9166,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8997,9167,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8998,9168,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8999,9169,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
9000,9170,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
9001,9171,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
9002,9172,173,LowSeason,[4-7],Standard,[160-260],[2-2],True
9003,9173,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
9004,9174,281,LowSeason,[2-3],Nonref,[260-360],[2-2],True
9005,9175,270,HighSeason,[2-3],Nonref,[160-260],[3-4],False
9006,9176,226,HighSeason,[0-1],Nonref,[160-260],[3-4],False
9007,9177,186,HighSeason,[2-3],Standard,[260-360],[5-inf],True
9008,9178,270,HighSeason,[2-3],Nonref,[160-260],[3-4],False
9009,9180,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
9010,9181,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
9011,9182,159,HighSeason,[2-3],Nonref,[160-260],[2-2],False
9012,1540,315,HighSeason,[0-1],Nonref,[160-260],[2-2],False
9013,9183,197,HighSeason,[2-3],Nonref,[160-260],[2-2],True
9014,9184,252,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
9015,9185,303,HighSeason,[2-3],Standard,[260-360],[2-2],False
9016,9186,82,HighSeason,[4-7],Nonref,[160-260],[2-2],True
9017,9187,238,HighSeason,[2-3],Standard,[160-260],[2-2],False
9018,9188,79,HighSeason,[4-7],Standard,[160-260],[2-2],True
9019,9190,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
9020,9191,333,HighSeason,[2-3],Nonref,[160-260],[1-1],True
9021,9192,171,HighSeason,[2-3],Nonref,[260-360],[3-4],True
9022,9193,229,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
9023,9194,159,HighSeason,[2-3],Nonref,[160-260],[2-2],False
9024,9195,92,HighSeason,[4-7],Nonref,[260-360],[5-inf],True
9025,9196,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
9026,9197,170,HighSeason,[2-3],Standard,[160-260],[3-4],False
9027,9198,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
9028,2071,76,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
9029,9199,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
9030,6564,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
9031,9200,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
9032,9201,186,HighSeason,[2-3],Standard,[260-360],[5-inf],True
9033,9202,231,HighSeason,[4-7],Standard,[160-260],[5-inf],True
9034,9203,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
9035,9204,231,HighSeason,[4-7],Standard,[160-260],[5-inf],True
9036,9205,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
9037,9206,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
9038,9207,330,HighSeason,[0-1],Nonref,[160-260],[5-inf],False
9039,9208,65,HighSeason,[4-7],Standard,[160-260],[3-4],True
9040,9209,133,LowSeason,[2-3],Nonref,[160-260],[2-2],True
9041,9210,148,HighSeason,[4-7],Nonref,[160-260],[3-4],True
9042,9211,251,OffSeason,[0-1],Standard,[160-260],[3-4],False
